ID_AREAS_PRIORITARIAS_SBN_2022;AREA_M2;EXP_ALAG;EXP_DESL;EXP_INUN;EXP_ONDA;VUL_ALAG;VUL_DESL;VUL_INUN;VUL_ONDA;AC_ALAG;AC_DESL;AC_INUN;AC_ONDA;CON_AMB;CON_ANT;CON_TOT;SBN_ALAG;SBN_DESL;SBN_INUN;SBN_ONDA;GEOMETRIA
1590;113448.71;1.35;0.0;0.0;2.25;1.3;;;1.55;1.33;;;1.9;0.0;1.67;0.84;1.09;;;1.37;MULTIPOLYGON (((608005.55 7801579.31, 608117.29 7801752.54, 608015.82 7801933.48, 607802.60 7801941.17, 607690.86 7801767.93, 607792.34 7801587.00, 608005.55 7801579.31)))
1591;113438.35;0.0;0.0;0.0;2.1;;;;1.6;0.0;;;1.85;0.0;0.0;0.0;0.0;;;0.93;MULTIPOLYGON (((607985.02 7800870.99, 608096.75 7801044.22, 607995.28 7801225.14, 607782.07 7801232.84, 607670.34 7801059.61, 607771.81 7800878.69, 607985.02 7800870.99)))
1592;113440.48;0.0;0.0;0.0;1.1;;;;1.4;0.0;;;1.25;0.0;0.0;0.0;0.0;;;0.63;MULTIPOLYGON (((607670.34 7801059.61, 607782.07 7801232.84, 607680.60 7801413.76, 607467.39 7801421.45, 607355.65 7801248.22, 607457.13 7801067.30, 607670.34 7801059.61)))
1593;113441.4;0.45;0.0;0.0;2.3;1.2;;;1.5;0.83;;;1.9;0.0;0.0;0.0;0.42;;;0.95;MULTIPOLYGON (((608309.96 7801036.53, 608421.71 7801209.76, 608320.24 7801390.69, 608107.02 7801398.38, 607995.28 7801225.14, 608096.75 7801044.22, 608309.96 7801036.53)))
1594;113438.05;0.95;5.0;0.0;2.95;2.05;1.7;;3.8;1.5;3.35;;3.38;2.5;1.67;2.09;1.8;2.72;;2.74;MULTIPOLYGON (((609578.94 7800636.23, 609690.69 7800809.46, 609589.23 7800990.38, 609376.02 7800998.07, 609264.27 7800824.84, 609365.73 7800643.93, 609578.94 7800636.23)))
1595;113440.18;0.95;2.8;0.0;2.75;1.9;1.7;;3.75;1.42;2.25;;3.25;2.5;0.0;1.25;1.34;1.75;;2.25;MULTIPOLYGON (((609264.27 7800824.84, 609376.02 7800998.07, 609274.56 7801179.00, 609061.34 7801186.69, 608949.60 7801013.46, 609051.06 7800832.54, 609264.27 7800824.84)))
1596;113441.09;1.05;3.25;0.0;3.45;2.55;1.5;;3.1;1.8;2.38;;3.28;1.25;1.67;1.46;1.63;1.92;;2.37;MULTIPOLYGON (((609903.90 7800801.77, 610015.66 7800975.00, 609914.20 7801155.92, 609700.99 7801163.61, 609589.23 7800990.38, 609690.69 7800809.46, 609903.90 7800801.77)))
1597;113443.23;1.6;3.08;0.0;3.4;2.35;2.0;;3.3;1.98;2.54;;3.35;1.25;1.67;1.46;1.72;2.0;;2.41;MULTIPOLYGON (((609589.23 7800990.38, 609700.99 7801163.61, 609599.52 7801344.54, 609386.31 7801352.23, 609274.56 7801179.00, 609376.02 7800998.07, 609589.23 7800990.38)))
1598;113432.87;1.65;1.64;0.0;3.65;1.75;1.3;;3.2;1.7;1.47;;3.43;2.5;1.67;2.09;1.9;1.78;;2.76;MULTIPOLYGON (((609568.65 7800282.10, 609680.40 7800455.32, 609578.94 7800636.23, 609365.73 7800643.93, 609253.98 7800470.70, 609355.44 7800289.79, 609568.65 7800282.10)))
1599;113435.0;1.6;3.09;0.0;3.45;1.75;1.55;;3.15;1.68;2.32;;3.3;1.25;1.67;1.46;1.57;1.89;;2.38;MULTIPOLYGON (((609253.98 7800470.70, 609365.73 7800643.93, 609264.27 7800824.84, 609051.06 7800832.54, 608939.31 7800659.31, 609040.77 7800478.39, 609253.98 7800470.70)))
1600;113435.91;1.05;1.37;0.0;3.9;1.8;1.25;;3.1;1.43;1.31;;3.5;1.25;0.0;0.63;1.03;0.97;;2.07;MULTIPOLYGON (((609893.61 7800447.62, 610005.36 7800620.85, 609903.90 7800801.77, 609690.69 7800809.46, 609578.94 7800636.23, 609680.40 7800455.32, 609893.61 7800447.62)))
1601;113462.39;1.4;0.0;0.0;3.15;2.1;;;1.65;1.75;;;2.4;0.0;0.0;0.0;0.88;;;1.2;MULTIPOLYGON (((606757.02 7802687.99, 606868.76 7802861.25, 606767.27 7803042.19, 606554.04 7803049.88, 606442.31 7802876.62, 606543.80 7802695.68, 606757.02 7802687.99)))
1602;113464.51;1.0;0.0;0.0;2.85;2.2;;;2.4;1.6;;;2.63;1.25;0.0;0.63;1.12;;;1.63;MULTIPOLYGON (((606442.31 7802876.62, 606554.04 7803049.88, 606452.55 7803230.83, 606239.33 7803238.52, 606127.60 7803065.26, 606229.09 7802884.31, 606442.31 7802876.62)))
1603;113465.44;0.75;0.0;0.0;2.9;1.75;;;1.25;1.25;;;2.08;0.0;0.0;0.0;0.63;;;1.04;MULTIPOLYGON (((607081.98 7802853.56, 607193.72 7803026.81, 607092.23 7803207.76, 606879.01 7803215.45, 606767.27 7803042.19, 606868.76 7802861.25, 607081.98 7802853.56)))
1604;113467.56;0.85;0.0;0.0;2.85;1.95;;;1.6;1.4;;;2.23;1.25;0.0;0.63;1.01;;;1.43;MULTIPOLYGON (((606767.27 7803042.19, 606879.01 7803215.45, 606777.52 7803396.40, 606564.29 7803404.09, 606452.55 7803230.83, 606554.04 7803049.88, 606767.27 7803042.19)))
1605;113457.21;1.7;0.0;0.0;3.25;2.35;;;1.95;2.03;;;2.6;2.5;0.0;1.25;1.64;;;1.93;MULTIPOLYGON (((606746.77 7802333.80, 606858.51 7802507.05, 606757.02 7802687.99, 606543.80 7802695.68, 606432.07 7802522.43, 606533.55 7802341.49, 606746.77 7802333.80)))
1606;113459.34;1.0;0.0;0.0;2.55;2.3;;;1.85;1.65;;;2.2;1.25;0.0;0.63;1.14;;;1.42;MULTIPOLYGON (((606432.07 7802522.43, 606543.80 7802695.68, 606442.31 7802876.62, 606229.09 7802884.31, 606117.36 7802711.06, 606218.85 7802530.12, 606432.07 7802522.43)))
1607;113460.26;1.05;0.0;0.0;3.25;2.0;;;1.4;1.53;;;2.33;0.0;1.67;0.84;1.19;;;1.59;MULTIPOLYGON (((607071.73 7802499.36, 607183.46 7802672.61, 607081.98 7802853.56, 606868.76 7802861.25, 606757.02 7802687.99, 606858.51 7802507.05, 607071.73 7802499.36)))
1608;113471.81;0.9;0.0;0.0;2.8;1.8;;;1.65;1.35;;;2.22;1.25;0.0;0.63;0.99;;;1.43;MULTIPOLYGON (((606137.84 7803419.47, 606249.57 7803592.74, 606148.07 7803773.69, 605934.85 7803781.38, 605823.11 7803608.11, 605924.61 7803427.16, 606137.84 7803419.47)))
1609;113473.93;0.75;0.0;0.0;2.35;1.75;;;1.55;1.25;;;1.95;1.25;0.0;0.63;0.94;;;1.29;MULTIPOLYGON (((605823.11 7803608.11, 605934.85 7803781.38, 605833.35 7803962.34, 605620.12 7803970.03, 605508.39 7803796.76, 605609.89 7803615.80, 605823.11 7803608.11)))
1610;113474.86;0.95;0.0;0.0;2.8;1.8;;;1.5;1.38;;;2.15;1.25;0.0;0.63;1.0;;;1.39;MULTIPOLYGON (((606462.80 7803585.05, 606574.53 7803758.32, 606473.04 7803939.27, 606259.81 7803946.96, 606148.07 7803773.69, 606249.57 7803592.74, 606462.80 7803585.05)))
1611;113476.98;0.85;0.0;0.0;2.55;1.55;;;1.2;1.2;;;1.88;1.25;0.0;0.63;0.92;;;1.25;MULTIPOLYGON (((606148.07 7803773.69, 606259.81 7803946.96, 606158.31 7804127.92, 605945.08 7804135.61, 605833.35 7803962.34, 605934.85 7803781.38, 606148.07 7803773.69)))
1612;113466.64;1.0;0.0;0.0;2.65;1.9;;;1.7;1.45;;;2.17;1.25;0.0;0.63;1.04;;;1.4;MULTIPOLYGON (((606127.60 7803065.26, 606239.33 7803238.52, 606137.84 7803419.47, 605924.61 7803427.16, 605812.88 7803253.90, 605914.38 7803072.95, 606127.60 7803065.26)))
1613;113468.76;0.9;0.0;0.0;2.45;1.75;;;1.4;1.33;;;1.93;1.25;0.0;0.63;0.98;;;1.28;MULTIPOLYGON (((605812.88 7803253.90, 605924.61 7803427.16, 605823.11 7803608.11, 605609.89 7803615.80, 605498.16 7803442.54, 605599.66 7803261.59, 605812.88 7803253.90)))
1614;113469.69;0.8;0.0;0.0;2.75;2.05;;;1.9;1.42;;;2.33;0.0;0.0;0.0;0.71;;;1.17;MULTIPOLYGON (((606452.55 7803230.83, 606564.29 7803404.09, 606462.80 7803585.05, 606249.57 7803592.74, 606137.84 7803419.47, 606239.33 7803238.52, 606452.55 7803230.83)))
1615;113466.36;3.85;0.0;0.0;2.85;1.55;;;1.5;2.7;;;2.17;1.25;0.0;0.63;1.67;;;1.4;MULTIPOLYGON (((607721.65 7802830.49, 607833.39 7803003.75, 607731.91 7803184.70, 607518.69 7803192.39, 607406.94 7803019.12, 607508.43 7802838.18, 607721.65 7802830.49)))
1616;113468.49;0.0;0.0;0.0;2.85;;;;1.35;0.0;;;2.1;1.25;0.0;0.63;0.0;;;1.37;MULTIPOLYGON (((607406.94 7803019.12, 607518.69 7803192.39, 607417.20 7803373.34, 607203.97 7803381.03, 607092.23 7803207.76, 607193.72 7803026.81, 607406.94 7803019.12)))
1617;113469.41;0.45;0.0;0.0;2.0;0.95;;;1.5;0.7;;;1.75;1.25;0.0;0.63;0.67;;;1.19;MULTIPOLYGON (((608046.62 7802996.06, 608158.37 7803169.32, 608056.89 7803350.27, 607843.66 7803357.96, 607731.91 7803184.70, 607833.39 7803003.75, 608046.62 7802996.06)))
1618;113471.54;0.9;0.0;0.0;3.3;1.55;;;1.5;1.23;;;2.4;1.25;0.0;0.63;0.93;;;1.52;MULTIPOLYGON (((607731.91 7803184.70, 607843.66 7803357.96, 607742.18 7803538.92, 607528.94 7803546.60, 607417.20 7803373.34, 607518.69 7803192.39, 607731.91 7803184.70)))
1619;113461.19;1.0;0.0;0.0;3.15;1.65;;;1.45;1.33;;;2.3;1.25;1.67;1.46;1.4;;;1.88;MULTIPOLYGON (((607711.39 7802476.29, 607823.13 7802649.54, 607721.65 7802830.49, 607508.43 7802838.18, 607396.68 7802664.92, 607498.17 7802483.98, 607711.39 7802476.29)))
1620;113460.53;1.35;0.0;0.0;2.65;2.55;;;2.25;1.95;;;2.45;1.25;1.67;1.46;1.71;;;1.96;MULTIPOLYGON (((605477.70 7802734.13, 605589.43 7802907.38, 605487.93 7803088.33, 605274.71 7803096.01, 605162.99 7802922.76, 605264.49 7802741.82, 605477.70 7802734.13)))
1621;113461.46;1.05;0.0;0.0;2.85;2.4;;;1.95;1.73;;;2.4;1.25;1.67;1.46;1.6;;;1.93;MULTIPOLYGON (((606117.36 7802711.06, 606229.09 7802884.31, 606127.60 7803065.26, 605914.38 7803072.95, 605802.65 7802899.69, 605904.14 7802718.75, 606117.36 7802711.06)))
1622;113463.58;0.8;0.0;0.0;2.65;2.15;;;1.5;1.48;;;2.08;1.25;0.0;0.63;1.06;;;1.36;MULTIPOLYGON (((605802.65 7802899.69, 605914.38 7803072.95, 605812.88 7803253.90, 605599.66 7803261.59, 605487.93 7803088.33, 605589.43 7802907.38, 605802.65 7802899.69)))
1623;113453.23;1.5;0.0;0.0;2.8;2.0;;;1.85;1.75;;;2.33;0.0;0.0;0.0;0.88;;;1.17;MULTIPOLYGON (((605782.18 7802191.31, 605893.91 7802364.56, 605792.41 7802545.50, 605579.20 7802553.19, 605467.48 7802379.94, 605568.97 7802199.00, 605782.18 7802191.31)))
1624;113455.35;1.5;0.0;0.0;2.85;2.2;;;2.05;1.85;;;2.45;1.25;0.0;0.63;1.24;;;1.54;MULTIPOLYGON (((605467.48 7802379.94, 605579.20 7802553.19, 605477.70 7802734.13, 605264.49 7802741.82, 605152.77 7802568.57, 605254.26 7802387.63, 605467.48 7802379.94)))
1625;113456.28;0.75;0.0;0.0;2.75;2.4;;;2.0;1.58;;;2.38;1.25;0.0;0.63;1.11;;;1.51;MULTIPOLYGON (((606107.12 7802356.87, 606218.85 7802530.12, 606117.36 7802711.06, 605904.14 7802718.75, 605792.41 7802545.50, 605893.91 7802364.56, 606107.12 7802356.87)))
1626;113452.96;0.85;0.0;0.11;2.35;2.1;;1.75;1.65;1.48;;0.93;2.0;2.5;1.67;2.09;1.79;;1.51;2.05;MULTIPOLYGON (((607376.17 7801956.55, 607487.91 7802129.79, 607386.43 7802310.73, 607173.21 7802318.42, 607061.47 7802145.17, 607162.95 7801964.24, 607376.17 7801956.55)))
1627;113455.09;1.35;0.0;0.0;3.5;2.15;;;1.35;1.75;;;2.42;2.5;0.0;1.25;1.5;;;1.84;MULTIPOLYGON (((607061.47 7802145.17, 607173.21 7802318.42, 607071.73 7802499.36, 606858.51 7802507.05, 606746.77 7802333.80, 606848.26 7802152.86, 607061.47 7802145.17)))
1628;113456.01;1.35;0.0;0.0;2.4;2.1;;;1.65;1.73;;;2.03;0.0;1.67;0.84;1.29;;;1.43;MULTIPOLYGON (((607701.12 7802122.10, 607812.87 7802295.35, 607711.39 7802476.29, 607498.17 7802483.98, 607386.43 7802310.73, 607487.91 7802129.79, 607701.12 7802122.10)))
1629;113458.14;0.5;0.0;0.0;2.85;2.0;;;1.45;1.25;;;2.15;1.25;0.0;0.63;0.94;;;1.39;MULTIPOLYGON (((607386.43 7802310.73, 607498.17 7802483.98, 607396.68 7802664.92, 607183.46 7802672.61, 607071.73 7802499.36, 607173.21 7802318.42, 607386.43 7802310.73)))
1630;113447.78;0.5;0.0;1.79;1.8;2.25;;2.18;1.45;1.38;;1.99;1.63;1.25;0.0;0.63;1.0;;1.31;1.13;MULTIPOLYGON (((607365.91 7801602.38, 607477.65 7801775.62, 607376.17 7801956.55, 607162.95 7801964.24, 607051.22 7801791.00, 607152.70 7801610.07, 607365.91 7801602.38)))
1631;113449.91;0.0;0.0;0.0;3.75;;;;0.85;0.0;;;2.3;2.5;0.0;1.25;0.0;;;1.78;MULTIPOLYGON (((607051.22 7801791.00, 607162.95 7801964.24, 607061.47 7802145.17, 606848.26 7802152.86, 606736.52 7801979.62, 606838.01 7801798.69, 607051.22 7801791.00)))
1632;113450.83;1.2;0.0;0.06;1.15;2.35;;2.21;1.6;1.78;;1.14;1.38;0.0;0.0;0.0;0.89;;0.57;0.69;MULTIPOLYGON (((607690.86 7801767.93, 607802.60 7801941.17, 607701.12 7802122.10, 607487.91 7802129.79, 607376.17 7801956.55, 607477.65 7801775.62, 607690.86 7801767.93)))
1633;113389.86;1.55;0.0;0.0;3.8;2.55;;;2.1;2.05;;;2.95;1.25;0.0;0.63;1.34;;;1.79;MULTIPOLYGON (((606613.55 7797730.30, 606725.26 7797903.48, 606623.79 7798084.35, 606410.62 7798092.05, 606298.91 7797918.87, 606400.37 7797738.00, 606613.55 7797730.30)))
1634;113391.99;0.9;0.0;0.0;3.7;2.5;;;2.05;1.7;;;2.88;0.0;0.0;0.0;0.85;;;1.44;MULTIPOLYGON (((606298.91 7797918.87, 606410.62 7798092.05, 606309.15 7798272.92, 606095.97 7798280.62, 605984.26 7798107.44, 606085.73 7797926.56, 606298.91 7797918.87)))
1635;113392.91;1.85;0.0;0.0;3.4;2.5;;;2.2;2.17;;;2.8;2.5;0.0;1.25;1.71;;;2.03;MULTIPOLYGON (((606938.43 7797895.78, 607050.15 7798068.96, 606948.69 7798249.84, 606735.51 7798257.54, 606623.79 7798084.35, 606725.26 7797903.48, 606938.43 7797895.78)))
1636;113395.04;1.75;0.0;0.0;3.75;2.4;;;2.15;2.08;;;2.95;1.25;0.0;0.63;1.36;;;1.79;MULTIPOLYGON (((606623.79 7798084.35, 606735.51 7798257.54, 606634.04 7798438.41, 606420.86 7798446.11, 606309.15 7798272.92, 606410.62 7798092.05, 606623.79 7798084.35)))
1637;113384.67;1.55;2.42;0.0;3.75;2.75;3.2;;2.3;2.15;2.81;;3.03;2.5;1.67;2.09;2.12;2.45;;2.56;MULTIPOLYGON (((606603.30 7797376.26, 606715.01 7797549.43, 606613.55 7797730.30, 606400.37 7797738.00, 606288.66 7797564.82, 606390.13 7797383.96, 606603.30 7797376.26)))
1638;113386.8;1.65;0.0;0.0;3.75;2.55;;;2.0;2.1;;;2.88;1.25;0.0;0.63;1.37;;;1.76;MULTIPOLYGON (((606288.66 7797564.82, 606400.37 7797738.00, 606298.91 7797918.87, 606085.73 7797926.56, 605974.02 7797753.39, 606075.49 7797572.52, 606288.66 7797564.82)))
1639;113387.73;1.7;0.0;0.0;4.05;2.45;;;2.0;2.08;;;3.03;1.25;1.67;1.46;1.77;;;2.25;MULTIPOLYGON (((606928.18 7797541.74, 607039.90 7797714.91, 606938.43 7797895.78, 606725.26 7797903.48, 606613.55 7797730.30, 606715.01 7797549.43, 606928.18 7797541.74)))
1640;113399.3;0.4;0.0;0.0;4.0;1.85;;;2.15;1.13;;;3.08;1.25;0.0;0.63;0.88;;;1.86;MULTIPOLYGON (((605994.50 7798461.50, 606106.21 7798634.68, 606004.74 7798815.57, 605791.55 7798823.26, 605679.85 7798650.07, 605781.32 7798469.19, 605994.50 7798461.50)))
1641;113401.43;1.2;0.0;0.0;3.55;1.45;;;2.35;1.33;;;2.95;0.0;0.0;0.0;0.67;;;1.48;MULTIPOLYGON (((605679.85 7798650.07, 605791.55 7798823.26, 605690.08 7799004.15, 605476.90 7799011.84, 605365.19 7798838.65, 605466.67 7798657.77, 605679.85 7798650.07)))
1642;113402.36;0.95;0.0;0.0;4.0;2.85;;;2.35;1.9;;;3.18;2.5;0.0;1.25;1.58;;;2.22;MULTIPOLYGON (((606319.39 7798626.99, 606431.11 7798800.18, 606329.64 7798981.07, 606116.45 7798988.76, 606004.74 7798815.57, 606106.21 7798634.68, 606319.39 7798626.99)))
1643;113404.48;1.3;0.0;0.0;3.35;1.9;;;2.85;1.6;;;3.1;1.25;0.0;0.63;1.12;;;1.87;MULTIPOLYGON (((606004.74 7798815.57, 606116.45 7798988.76, 606014.98 7799169.65, 605801.79 7799177.34, 605690.08 7799004.15, 605791.55 7798823.26, 606004.74 7798815.57)))
1644;113394.12;1.2;0.0;0.0;4.6;1.95;;;2.05;1.58;;;3.33;0.0;0.0;0.0;0.79;;;1.67;MULTIPOLYGON (((605984.26 7798107.44, 606095.97 7798280.62, 605994.50 7798461.50, 605781.32 7798469.19, 605669.61 7798296.01, 605771.08 7798115.13, 605984.26 7798107.44)))
1645;113396.24;0.95;0.0;0.0;3.85;1.55;;;2.65;1.25;;;3.25;1.25;0.0;0.63;0.94;;;1.94;MULTIPOLYGON (((605669.61 7798296.01, 605781.32 7798469.19, 605679.85 7798650.07, 605466.67 7798657.77, 605354.96 7798484.58, 605456.44 7798303.70, 605669.61 7798296.01)))
1646;113397.17;1.15;0.0;0.0;4.05;2.5;;;2.05;1.83;;;3.05;1.25;0.0;0.63;1.23;;;1.84;MULTIPOLYGON (((606309.15 7798272.92, 606420.86 7798446.11, 606319.39 7798626.99, 606106.21 7798634.68, 605994.50 7798461.50, 606095.97 7798280.62, 606309.15 7798272.92)))
1647;113393.84;1.55;0.0;0.0;3.8;2.4;;;2.2;1.98;;;3.0;1.25;1.67;1.46;1.72;;;2.23;MULTIPOLYGON (((607577.97 7797872.70, 607689.69 7798045.88, 607588.23 7798226.76, 607375.05 7798234.45, 607263.33 7798061.27, 607364.79 7797880.39, 607577.97 7797872.70)))
1648;113395.97;1.6;0.0;0.0;3.75;2.35;;;2.1;1.98;;;2.93;1.25;0.0;0.63;1.31;;;1.78;MULTIPOLYGON (((607263.33 7798061.27, 607375.05 7798234.45, 607273.59 7798415.33, 607060.41 7798423.03, 606948.69 7798249.84, 607050.15 7798068.96, 607263.33 7798061.27)))
1649;113396.89;1.85;0.0;0.0;3.95;2.85;;;2.4;2.35;;;3.18;0.0;0.0;0.0;1.18;;;1.59;MULTIPOLYGON (((607902.87 7798038.18, 608014.60 7798211.37, 607913.14 7798392.25, 607699.96 7798399.94, 607588.23 7798226.76, 607689.69 7798045.88, 607902.87 7798038.18)))
1650;113399.02;1.85;0.0;0.0;3.55;2.7;;;2.5;2.28;;;3.03;1.25;0.0;0.63;1.45;;;1.83;MULTIPOLYGON (((607588.23 7798226.76, 607699.96 7798399.94, 607598.50 7798580.82, 607385.31 7798588.52, 607273.59 7798415.33, 607375.05 7798234.45, 607588.23 7798226.76)))
1651;113388.65;1.7;0.0;0.0;4.05;2.4;;;2.05;2.05;;;3.05;1.25;1.67;1.46;1.76;;;2.26;MULTIPOLYGON (((607567.71 7797518.65, 607679.43 7797691.83, 607577.97 7797872.70, 607364.79 7797880.39, 607253.07 7797707.22, 607354.53 7797526.35, 607567.71 7797518.65)))
1652;113390.78;1.85;0.0;0.0;3.85;2.55;;;2.1;2.2;;;2.98;1.25;0.0;0.63;1.42;;;1.81;MULTIPOLYGON (((607253.07 7797707.22, 607364.79 7797880.39, 607263.33 7798061.27, 607050.15 7798068.96, 606938.43 7797895.78, 607039.90 7797714.91, 607253.07 7797707.22)))
1653;113391.7;1.8;0.0;0.0;4.05;2.4;;;2.0;2.1;;;3.03;1.25;0.0;0.63;1.37;;;1.83;MULTIPOLYGON (((607892.60 7797684.13, 608004.33 7797857.31, 607902.87 7798038.18, 607689.69 7798045.88, 607577.97 7797872.70, 607679.43 7797691.83, 607892.60 7797684.13)))
1654;113403.28;1.2;0.0;0.0;3.1;3.0;;;2.3;2.1;;;2.7;2.5;1.67;2.09;2.09;;;2.4;MULTIPOLYGON (((606958.94 7798603.91, 607070.66 7798777.10, 606969.19 7798957.99, 606756.01 7798965.68, 606644.29 7798792.49, 606745.76 7798611.60, 606958.94 7798603.91)))
1655;113405.41;0.95;0.0;0.0;3.25;3.2;;;2.4;2.08;;;2.83;2.5;1.67;2.09;2.09;;;2.46;MULTIPOLYGON (((606644.29 7798792.49, 606756.01 7798965.68, 606654.54 7799146.57, 606441.35 7799154.26, 606329.64 7798981.07, 606431.11 7798800.18, 606644.29 7798792.49)))
1656;113406.34;1.5;0.0;0.0;3.2;2.65;;;2.3;2.08;;;2.75;0.0;0.0;0.0;1.04;;;1.38;MULTIPOLYGON (((607283.85 7798769.40, 607395.57 7798942.60, 607294.10 7799123.49, 607080.92 7799131.18, 606969.19 7798957.99, 607070.66 7798777.10, 607283.85 7798769.40)))
1657;113408.47;1.25;0.0;0.0;3.05;3.2;;;2.45;2.23;;;2.75;1.25;0.0;0.63;1.43;;;1.69;MULTIPOLYGON (((606969.19 7798957.99, 607080.92 7799131.18, 606979.45 7799312.07, 606766.26 7799319.77, 606654.54 7799146.57, 606756.01 7798965.68, 606969.19 7798957.99)))
1658;113398.1;1.65;0.0;0.0;3.45;2.45;;;2.4;2.05;;;2.93;1.25;0.0;0.63;1.34;;;1.78;MULTIPOLYGON (((606948.69 7798249.84, 607060.41 7798423.03, 606958.94 7798603.91, 606745.76 7798611.60, 606634.04 7798438.41, 606735.51 7798257.54, 606948.69 7798249.84)))
1659;113400.23;1.25;0.0;0.0;3.6;2.9;;;2.55;2.08;;;3.08;2.5;1.67;2.09;2.09;;;2.59;MULTIPOLYGON (((606634.04 7798438.41, 606745.76 7798611.60, 606644.29 7798792.49, 606431.11 7798800.18, 606319.39 7798626.99, 606420.86 7798446.11, 606634.04 7798438.41)))
1660;113401.15;1.7;0.0;0.0;3.45;2.5;;;2.05;2.1;;;2.75;1.25;0.0;0.63;1.37;;;1.69;MULTIPOLYGON (((607273.59 7798415.33, 607385.31 7798588.52, 607283.85 7798769.40, 607070.66 7798777.10, 606958.94 7798603.91, 607060.41 7798423.03, 607273.59 7798415.33)))
1661;113376.43;1.65;1.44;0.0;3.2;2.55;3.25;;2.05;2.1;2.34;;2.63;2.5;1.67;2.09;2.09;2.22;;2.36;MULTIPOLYGON (((606268.17 7796856.77, 606379.88 7797029.93, 606278.42 7797210.79, 606065.25 7797218.49, 605953.55 7797045.32, 606055.01 7796864.46, 606268.17 7796856.77)))
1662;113378.56;1.7;3.41;0.0;3.25;2.2;3.25;;1.65;1.95;3.33;;2.45;2.5;0.0;1.25;1.6;2.29;;1.85;MULTIPOLYGON (((605953.55 7797045.32, 606065.25 7797218.49, 605963.78 7797399.35, 605750.61 7797407.05, 605638.91 7797233.88, 605740.38 7797053.02, 605953.55 7797045.32)))
1663;113379.49;1.55;4.18;0.0;3.15;2.8;3.5;;2.15;2.17;3.84;;2.65;2.5;1.67;2.09;2.13;2.97;;2.37;MULTIPOLYGON (((606593.05 7797022.23, 606704.76 7797195.40, 606603.30 7797376.26, 606390.13 7797383.96, 606278.42 7797210.79, 606379.88 7797029.93, 606593.05 7797022.23)))
1664;113381.62;1.55;1.68;0.0;3.2;2.7;3.45;;2.2;2.13;2.57;;2.7;1.25;0.0;0.63;1.38;1.6;;1.67;MULTIPOLYGON (((606278.42 7797210.79, 606390.13 7797383.96, 606288.66 7797564.82, 606075.49 7797572.52, 605963.78 7797399.35, 606065.25 7797218.49, 606278.42 7797210.79)))
1665;113371.24;0.95;0.0;0.0;3.85;2.1;;;1.8;1.53;;;2.83;1.25;0.0;0.63;1.08;;;1.73;MULTIPOLYGON (((606257.93 7796502.76, 606369.64 7796675.91, 606268.17 7796856.77, 606055.01 7796864.46, 605943.31 7796691.31, 606044.77 7796510.45, 606257.93 7796502.76)))
1666;113373.37;1.4;0.01;0.0;3.0;2.3;3.3;;1.9;1.85;1.65;;2.45;2.5;1.67;2.09;1.97;1.87;;2.27;MULTIPOLYGON (((605943.31 7796691.31, 606055.01 7796864.46, 605953.55 7797045.32, 605740.38 7797053.02, 605628.68 7796879.86, 605730.14 7796699.00, 605943.31 7796691.31)))
1667;113374.3;1.15;0.89;0.0;3.95;2.55;2.9;;2.2;1.85;1.9;;3.08;2.5;3.33;2.92;2.38;2.41;;3.0;MULTIPOLYGON (((606582.80 7796668.22, 606694.51 7796841.38, 606593.05 7797022.23, 606379.88 7797029.93, 606268.17 7796856.77, 606369.64 7796675.91, 606582.80 7796668.22)))
1668;113385.87;1.75;0.11;0.0;3.9;2.1;2.9;;1.85;1.93;1.51;;2.88;2.5;0.0;1.25;1.59;1.38;;2.07;MULTIPOLYGON (((605649.15 7797587.91, 605760.85 7797761.08, 605659.38 7797941.95, 605446.21 7797949.65, 605334.50 7797776.47, 605435.98 7797595.61, 605649.15 7797587.91)))
1669;113388.0;0.95;0.0;0.0;3.5;1.5;;;2.55;1.23;;;3.03;1.25;0.0;0.63;0.93;;;1.83;MULTIPOLYGON (((605334.50 7797776.47, 605446.21 7797949.65, 605344.73 7798130.52, 605131.56 7798138.22, 605019.86 7797965.04, 605121.33 7797784.17, 605334.50 7797776.47)))
1670;113388.93;1.4;0.0;0.0;3.55;2.5;;;1.95;1.95;;;2.75;1.25;1.67;1.46;1.71;;;2.11;MULTIPOLYGON (((605974.02 7797753.39, 606085.73 7797926.56, 605984.26 7798107.44, 605771.08 7798115.13, 605659.38 7797941.95, 605760.85 7797761.08, 605974.02 7797753.39)))
1671;113391.06;0.65;0.0;0.0;4.25;1.5;;;2.1;1.08;;;3.18;1.25;0.0;0.63;0.86;;;1.91;MULTIPOLYGON (((605659.38 7797941.95, 605771.08 7798115.13, 605669.61 7798296.01, 605456.44 7798303.70, 605344.73 7798130.52, 605446.21 7797949.65, 605659.38 7797941.95)))
1672;113380.69;1.45;2.54;0.0;3.3;2.3;3.5;;1.7;1.88;3.02;;2.5;2.5;1.67;2.09;1.99;2.55;;2.3;MULTIPOLYGON (((605638.91 7797233.88, 605750.61 7797407.05, 605649.15 7797587.91, 605435.98 7797595.61, 605324.28 7797422.44, 605425.75 7797241.57, 605638.91 7797233.88)))
